system,role_key,role_label,target_draw_no,target_date,base_latest_draw_no,ticket_index,numbers,main_match,bonus_match,rank,payout
best_model,best_rank_2,best_model_top5,243,2017-12-15,242,2,04 09 13 21 26 35 36,2,0,外れ,0
best_model,best_rank_3,best_model_top5,243,2017-12-15,242,3,04 09 13 15 21 26 36,2,0,外れ,0
best_model,best_rank_4,best_model_top5,243,2017-12-15,242,4,04 07 09 13 21 26 36,2,0,外れ,0
best_model,best_rank_5,best_model_top5,243,2017-12-15,242,5,04 09 13 17 21 26 36,2,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,244,2017-12-22,243,1,04 09 13 21 26 31 36,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,244,2017-12-22,243,2,06 09 13 15 21 22 30,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,244,2017-12-22,243,3,06 09 13 18 21 35 36,2,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,244,2017-12-22,243,4,09 13 17 21 26 35 37,2,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,244,2017-12-22,243,5,07 09 12 21 26 28 36,2,1,外れ,0
best_model,best_rank_1,best_model_top5,244,2017-12-22,243,1,04 06 09 13 21 26 36,2,0,外れ,0
best_model,best_rank_2,best_model_top5,244,2017-12-22,243,2,04 06 09 13 21 35 36,2,0,外れ,0
best_model,best_rank_3,best_model_top5,244,2017-12-22,243,3,04 09 13 21 26 31 36,2,0,外れ,0
best_model,best_rank_4,best_model_top5,244,2017-12-22,243,4,04 06 09 13 21 31 36,2,0,外れ,0
best_model,best_rank_5,best_model_top5,244,2017-12-22,243,5,06 09 13 21 26 35 36,2,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,245,2017-12-29,244,1,04 09 13 21 22 35 36,1,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,245,2017-12-29,244,2,02 06 09 17 22 31 36,2,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,245,2017-12-29,244,3,02 09 13 17 21 34 36,2,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,245,2017-12-29,244,4,06 09 13 21 26 31 36,2,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,245,2017-12-29,244,5,03 06 13 21 26 34 35,1,0,外れ,0
best_model,best_rank_1,best_model_top5,245,2017-12-29,244,1,02 09 13 17 21 34 36,2,1,外れ,0
best_model,best_rank_2,best_model_top5,245,2017-12-29,244,2,06 09 13 17 21 26 36,2,1,外れ,0
best_model,best_rank_3,best_model_top5,245,2017-12-29,244,3,02 09 13 17 21 26 36,3,1,6等,900
best_model,best_rank_4,best_model_top5,245,2017-12-29,244,4,06 09 13 17 21 34 36,1,1,外れ,0
best_model,best_rank_5,best_model_top5,245,2017-12-29,244,5,09 13 17 21 26 34 36,2,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,246,2018-01-05,245,1,04 09 13 21 26 31 36,2,2,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,246,2018-01-05,245,2,02 09 11 21 24 34 36,1,2,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,246,2018-01-05,245,3,02 09 13 21 24 26 35,1,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,246,2018-01-05,245,4,09 13 17 21 22 34 36,1,2,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,246,2018-01-05,245,5,04 07 13 21 34 35 36,0,2,外れ,0
best_model,best_rank_1,best_model_top5,246,2018-01-05,245,1,02 09 13 17 21 26 36,1,2,外れ,0
best_model,best_rank_2,best_model_top5,246,2018-01-05,245,2,02 09 13 21 26 34 36,1,2,外れ,0
best_model,best_rank_3,best_model_top5,246,2018-01-05,245,3,02 09 13 21 22 26 36,1,2,外れ,0
best_model,best_rank_4,best_model_top5,246,2018-01-05,245,4,02 06 09 13 21 26 36,2,2,外れ,0
best_model,best_rank_5,best_model_top5,246,2018-01-05,245,5,02 09 13 21 24 26 36,1,2,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,247,2018-01-12,246,1,06 09 13 21 24 31 36,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,247,2018-01-12,246,2,03 06 09 19 22 31 36,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,247,2018-01-12,246,3,03 09 13 21 26 34 36,3,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,247,2018-01-12,246,4,04 09 13 21 26 31 36,2,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,247,2018-01-12,246,5,02 09 11 21 24 36 37,1,2,外れ,0
best_model,best_rank_1,best_model_top5,247,2018-01-12,246,1,02 06 09 13 21 26 36,2,0,外れ,0
best_model,best_rank_2,best_model_top5,247,2018-01-12,246,2,02 06 09 13 21 31 36,2,0,外れ,0
best_model,best_rank_3,best_model_top5,247,2018-01-12,246,3,02 09 13 21 26 31 36,2,0,外れ,0
best_model,best_rank_4,best_model_top5,247,2018-01-12,246,4,03 06 09 13 21 26 36,2,0,外れ,0
best_model,best_rank_5,best_model_top5,247,2018-01-12,246,5,06 09 13 21 26 31 36,2,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,248,2018-01-19,247,1,06 09 13 21 24 31 36,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,248,2018-01-19,247,2,06 09 13 15 34 35 36,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,248,2018-01-19,247,3,02 09 13 21 22 35 36,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,248,2018-01-19,247,4,03 09 13 21 26 34 36,0,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,248,2018-01-19,247,5,02 09 11 21 24 26 36,0,0,外れ,0
best_model,best_rank_1,best_model_top5,248,2018-01-19,247,1,02 09 13 21 26 34 36,0,0,外れ,0
best_model,best_rank_2,best_model_top5,248,2018-01-19,247,2,02 06 09 13 21 34 36,1,0,外れ,0
best_model,best_rank_3,best_model_top5,248,2018-01-19,247,3,06 09 13 21 26 34 36,1,0,外れ,0
best_model,best_rank_4,best_model_top5,248,2018-01-19,247,4,02 06 09 13 21 26 36,1,0,外れ,0
best_model,best_rank_5,best_model_top5,248,2018-01-19,247,5,03 09 13 21 26 34 36,0,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,249,2018-01-26,248,1,06 09 13 21 24 31 36,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,249,2018-01-26,248,2,02 09 13 22 25 31 34,3,1,6等,1200
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,249,2018-01-26,248,3,02 09 13 21 22 35 36,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,249,2018-01-26,248,4,03 09 13 21 26 34 36,2,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,249,2018-01-26,248,5,09 13 17 21 24 28 34,3,0,外れ,0
best_model,best_rank_1,best_model_top5,249,2018-01-26,248,1,06 09 13 21 22 31 36,2,0,外れ,0
best_model,best_rank_2,best_model_top5,249,2018-01-26,248,2,02 06 09 13 21 31 36,2,0,外れ,0
best_model,best_rank_3,best_model_top5,249,2018-01-26,248,3,06 09 13 21 31 34 36,3,0,外れ,0
best_model,best_rank_4,best_model_top5,249,2018-01-26,248,4,06 09 13 21 26 31 36,2,0,外れ,0
best_model,best_rank_5,best_model_top5,249,2018-01-26,248,5,06 09 13 21 22 26 36,1,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,250,2018-02-02,249,1,06 09 13 21 26 31 34,4,0,5等,1900
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,250,2018-02-02,249,2,04 06 09 21 28 31 37,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,250,2018-02-02,249,3,02 09 13 21 34 36 37,3,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,250,2018-02-02,249,4,09 13 17 21 31 35 36,2,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,250,2018-02-02,249,5,04 06 09 13 25 35 36,2,0,外れ,0
best_model,best_rank_1,best_model_top5,250,2018-02-02,249,1,06 09 13 21 31 34 36,3,0,外れ,0
best_model,best_rank_2,best_model_top5,250,2018-02-02,249,2,06 09 13 21 22 31 36,2,0,外れ,0
best_model,best_rank_3,best_model_top5,250,2018-02-02,249,3,02 06 09 13 21 31 36,2,0,外れ,0
best_model,best_rank_4,best_model_top5,250,2018-02-02,249,4,02 09 13 21 31 34 36,3,0,外れ,0
best_model,best_rank_5,best_model_top5,250,2018-02-02,249,5,06 09 13 21 26 31 36,3,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,251,2018-02-09,250,1,06 09 13 21 26 31 34,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,251,2018-02-09,250,2,04 09 13 19 26 34 36,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,251,2018-02-09,250,3,03 09 13 21 22 34 36,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,251,2018-02-09,250,4,06 09 13 26 31 34 36,2,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,251,2018-02-09,250,5,04 07 09 21 22 31 36,0,0,外れ,0
best_model,best_rank_1,best_model_top5,251,2018-02-09,250,1,06 09 13 21 31 34 36,1,0,外れ,0
best_model,best_rank_2,best_model_top5,251,2018-02-09,250,2,06 09 13 21 26 31 34,2,0,外れ,0
best_model,best_rank_3,best_model_top5,251,2018-02-09,250,3,06 09 13 21 26 34 36,2,0,外れ,0
best_model,best_rank_4,best_model_top5,251,2018-02-09,250,4,09 13 21 26 31 34 36,2,0,外れ,0
best_model,best_rank_5,best_model_top5,251,2018-02-09,250,5,02 09 13 21 31 34 36,1,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,252,2018-02-16,251,1,06 09 13 21 26 31 34,1,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,252,2018-02-16,251,2,09 13 15 20 21 26 28,0,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,252,2018-02-16,251,3,02 09 13 21 34 36 37,0,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,252,2018-02-16,251,4,02 09 13 26 31 34 36,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,252,2018-02-16,251,5,04 09 13 24 26 31 35,2,0,外れ,0
best_model,best_rank_1,best_model_top5,252,2018-02-16,251,1,06 09 13 21 26 31 34,1,0,外れ,0
best_model,best_rank_2,best_model_top5,252,2018-02-16,251,2,06 09 13 21 26 34 36,0,0,外れ,0
best_model,best_rank_3,best_model_top5,252,2018-02-16,251,3,09 13 21 26 31 34 36,1,0,外れ,0
best_model,best_rank_4,best_model_top5,252,2018-02-16,251,4,06 09 13 21 31 34 36,1,0,外れ,0
best_model,best_rank_5,best_model_top5,252,2018-02-16,251,5,02 09 13 21 26 34 36,0,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,253,2018-02-23,252,1,06 09 13 21 26 31 34,2,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,253,2018-02-23,252,2,06 09 13 21 24 30 36,3,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,253,2018-02-23,252,3,06 09 13 21 24 31 34,3,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,253,2018-02-23,252,4,02 09 13 26 31 34 36,1,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,253,2018-02-23,252,5,04 09 13 21 26 28 37,1,1,外れ,0
best_model,best_rank_1,best_model_top5,253,2018-02-23,252,1,06 09 13 21 26 31 34,2,1,外れ,0
best_model,best_rank_2,best_model_top5,253,2018-02-23,252,2,09 13 21 26 31 34 36,1,1,外れ,0
best_model,best_rank_3,best_model_top5,253,2018-02-23,252,3,06 09 13 21 31 34 36,2,0,外れ,0
best_model,best_rank_4,best_model_top5,253,2018-02-23,252,4,02 09 13 21 26 31 34,1,1,外れ,0
best_model,best_rank_5,best_model_top5,253,2018-02-23,252,5,06 09 13 21 26 34 36,2,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,254,2018-03-02,253,1,06 09 13 21 26 31 34,1,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,254,2018-03-02,253,2,06 09 17 21 24 28 31,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,254,2018-03-02,253,3,06 09 13 21 24 31 36,2,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,254,2018-03-02,253,4,06 09 13 25 31 34 36,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,254,2018-03-02,253,5,02 09 13 21 30 34 35,0,0,外れ,0
best_model,best_rank_1,best_model_top5,254,2018-03-02,253,1,06 09 13 21 26 31 34,1,1,外れ,0
best_model,best_rank_2,best_model_top5,254,2018-03-02,253,2,06 09 13 21 31 34 36,1,0,外れ,0
best_model,best_rank_3,best_model_top5,254,2018-03-02,253,3,06 09 13 21 24 31 34,2,0,外れ,0
best_model,best_rank_4,best_model_top5,254,2018-03-02,253,4,06 09 13 21 26 34 36,0,1,外れ,0
best_model,best_rank_5,best_model_top5,254,2018-03-02,253,5,06 09 13 21 24 26 34,1,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,255,2018-03-09,254,1,06 09 13 21 26 31 34,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,255,2018-03-09,254,2,06 09 12 21 24 31 36,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,255,2018-03-09,254,3,06 09 13 23 24 31 34,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,255,2018-03-09,254,4,06 09 13 25 31 34 36,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,255,2018-03-09,254,5,09 13 15 21 22 26 28,3,0,外れ,0
best_model,best_rank_1,best_model_top5,255,2018-03-09,254,1,06 09 13 21 26 31 34,2,0,外れ,0
best_model,best_rank_2,best_model_top5,255,2018-03-09,254,2,06 09 13 21 24 31 34,2,0,外れ,0
best_model,best_rank_3,best_model_top5,255,2018-03-09,254,3,06 09 13 21 31 34 36,2,0,外れ,0
best_model,best_rank_4,best_model_top5,255,2018-03-09,254,4,06 09 13 21 24 26 31,2,0,外れ,0
best_model,best_rank_5,best_model_top5,255,2018-03-09,254,5,06 09 13 21 24 31 36,2,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,256,2018-03-16,255,1,06 09 13 21 26 31 34,1,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,256,2018-03-16,255,2,01 13 15 21 26 28 34,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,256,2018-03-16,255,3,04 09 13 15 21 26 34,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,256,2018-03-16,255,4,09 13 15 24 31 34 36,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,256,2018-03-16,255,5,06 09 17 21 26 28 36,1,0,外れ,0
best_model,best_rank_1,best_model_top5,256,2018-03-16,255,1,06 09 13 21 26 31 34,1,0,外れ,0
best_model,best_rank_2,best_model_top5,256,2018-03-16,255,2,06 09 13 21 24 31 34,2,0,外れ,0
best_model,best_rank_3,best_model_top5,256,2018-03-16,255,3,06 09 13 21 31 34 36,1,0,外れ,0
best_model,best_rank_4,best_model_top5,256,2018-03-16,255,4,06 09 13 21 24 26 31,2,0,外れ,0
best_model,best_rank_5,best_model_top5,256,2018-03-16,255,5,06 09 13 21 24 31 36,2,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,257,2018-03-23,256,1,06 09 13 21 24 31 36,0,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,257,2018-03-23,256,2,09 13 17 21 24 26 30,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,257,2018-03-23,256,3,06 09 13 21 26 34 37,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,257,2018-03-23,256,4,06 09 13 21 26 31 34,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,257,2018-03-23,256,5,06 09 13 17 25 34 36,0,0,外れ,0
best_model,best_rank_1,best_model_top5,257,2018-03-23,256,1,06 09 13 21 24 31 34,0,0,外れ,0
best_model,best_rank_2,best_model_top5,257,2018-03-23,256,2,06 09 13 21 24 26 31,1,0,外れ,0
best_model,best_rank_3,best_model_top5,257,2018-03-23,256,3,06 09 13 21 24 31 36,0,0,外れ,0
best_model,best_rank_4,best_model_top5,257,2018-03-23,256,4,06 09 13 21 26 31 34,1,0,外れ,0
best_model,best_rank_5,best_model_top5,257,2018-03-23,256,5,09 13 21 24 26 31 34,1,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,258,2018-03-30,257,1,06 09 13 21 26 31 34,0,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,258,2018-03-30,257,2,06 09 15 24 26 27 31,0,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,258,2018-03-30,257,3,09 13 15 21 24 26 30,0,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,258,2018-03-30,257,4,06 09 13 21 26 31 36,0,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,258,2018-03-30,257,5,04 09 13 21 23 34 36,1,0,外れ,0
best_model,best_rank_1,best_model_top5,258,2018-03-30,257,1,09 13 15 21 24 26 31,0,1,外れ,0
best_model,best_rank_2,best_model_top5,258,2018-03-30,257,2,09 13 15 21 24 26 34,0,1,外れ,0
best_model,best_rank_3,best_model_top5,258,2018-03-30,257,3,06 09 13 21 24 26 31,0,1,外れ,0
best_model,best_rank_4,best_model_top5,258,2018-03-30,257,4,06 09 13 21 26 31 34,0,1,外れ,0
best_model,best_rank_5,best_model_top5,258,2018-03-30,257,5,06 09 13 21 24 31 34,0,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,259,2018-04-06,258,1,06 09 13 21 26 31 34,1,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,259,2018-04-06,258,2,01 09 13 21 26 32 36,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,259,2018-04-06,258,3,09 13 15 21 24 26 30,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,259,2018-04-06,258,4,09 13 15 21 31 35 37,1,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,259,2018-04-06,258,5,06 09 13 15 26 36 37,2,0,外れ,0
best_model,best_rank_1,best_model_top5,259,2018-04-06,258,1,09 13 15 21 24 26 31,1,1,外れ,0
best_model,best_rank_2,best_model_top5,259,2018-04-06,258,2,09 13 15 21 24 26 34,1,0,外れ,0
best_model,best_rank_3,best_model_top5,259,2018-04-06,258,3,06 09 13 21 24 26 31,1,1,外れ,0
best_model,best_rank_4,best_model_top5,259,2018-04-06,258,4,06 09 13 21 26 31 34,1,1,外れ,0
best_model,best_rank_5,best_model_top5,259,2018-04-06,258,5,06 09 13 21 24 31 34,1,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,260,2018-04-13,259,1,09 13 15 21 24 26 32,0,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,260,2018-04-13,259,2,06 09 15 22 23 26 32,1,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,260,2018-04-13,259,3,06 09 15 21 24 31 34,2,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,260,2018-04-13,259,4,09 13 15 21 31 35 37,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,260,2018-04-13,259,5,03 09 12 21 26 31 34,3,0,外れ,0
best_model,best_rank_1,best_model_top5,260,2018-04-13,259,1,06 09 13 15 21 26 34,1,1,外れ,0
best_model,best_rank_2,best_model_top5,260,2018-04-13,259,2,06 09 13 15 21 24 26,0,1,外れ,0
best_model,best_rank_3,best_model_top5,260,2018-04-13,259,3,09 13 15 21 24 26 31,1,0,外れ,0
best_model,best_rank_4,best_model_top5,260,2018-04-13,259,4,09 13 15 21 24 26 34,1,0,外れ,0
best_model,best_rank_5,best_model_top5,260,2018-04-13,259,5,06 09 13 15 21 24 31,1,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,261,2018-04-20,260,1,06 09 13 21 26 31 34,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,261,2018-04-20,260,2,06 09 12 15 23 34 36,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,261,2018-04-20,260,3,09 12 15 21 24 31 34,2,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,261,2018-04-20,260,4,09 13 15 21 23 31 35,3,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,261,2018-04-20,260,5,05 09 13 21 26 30 36,2,0,外れ,0
best_model,best_rank_1,best_model_top5,261,2018-04-20,260,1,06 09 13 15 21 31 34,2,0,外れ,0
best_model,best_rank_2,best_model_top5,261,2018-04-20,260,2,06 09 13 21 24 31 34,1,0,外れ,0
best_model,best_rank_3,best_model_top5,261,2018-04-20,260,3,06 09 13 21 26 31 34,2,0,外れ,0
best_model,best_rank_4,best_model_top5,261,2018-04-20,260,4,09 13 15 21 26 31 34,3,0,外れ,0
best_model,best_rank_5,best_model_top5,261,2018-04-20,260,5,06 09 13 15 21 26 34,3,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,262,2018-04-27,261,1,04 09 15 21 26 31 34,1,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,262,2018-04-27,261,2,04 12 15 21 23 26 30,1,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,262,2018-04-27,261,3,09 13 15 21 24 26 32,1,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,262,2018-04-27,261,4,06 09 13 21 23 26 34,3,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,262,2018-04-27,261,5,06 09 13 24 26 31 35,2,0,外れ,0
best_model,best_rank_1,best_model_top5,262,2018-04-27,261,1,09 13 15 21 23 26 31,2,1,外れ,0
best_model,best_rank_2,best_model_top5,262,2018-04-27,261,2,09 13 15 21 23 26 34,2,1,外れ,0
best_model,best_rank_3,best_model_top5,262,2018-04-27,261,3,04 09 13 15 21 26 34,1,1,外れ,0
best_model,best_rank_4,best_model_top5,262,2018-04-27,261,4,09 13 15 21 26 31 34,1,1,外れ,0
best_model,best_rank_5,best_model_top5,262,2018-04-27,261,5,06 09 13 15 21 26 34,2,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,263,2018-05-04,262,1,06 09 13 21 26 31 34,0,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,263,2018-05-04,262,2,06 09 15 19 23 32 36,1,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,263,2018-05-04,262,3,06 09 15 23 24 26 31,0,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,263,2018-05-04,262,4,04 09 15 21 23 26 34,0,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,263,2018-05-04,262,5,09 12 15 21 24 27 34,1,0,外れ,0
best_model,best_rank_1,best_model_top5,263,2018-05-04,262,1,09 13 15 21 23 26 31,0,0,外れ,0
best_model,best_rank_2,best_model_top5,263,2018-05-04,262,2,06 09 15 21 23 26 31,0,1,外れ,0
best_model,best_rank_3,best_model_top5,263,2018-05-04,262,3,06 09 15 21 23 26 34,0,1,外れ,0
best_model,best_rank_4,best_model_top5,263,2018-05-04,262,4,06 09 13 15 21 23 31,0,1,外れ,0
best_model,best_rank_5,best_model_top5,263,2018-05-04,262,5,06 09 13 15 21 23 26,0,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,264,2018-05-11,263,1,06 09 15 21 26 31 34,3,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,264,2018-05-11,263,2,05 06 09 21 27 34 36,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,264,2018-05-11,263,3,06 09 13 15 23 34 36,2,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,264,2018-05-11,263,4,04 09 15 21 23 26 36,3,1,6等,900
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,264,2018-05-11,263,5,06 09 13 21 26 30 37,3,0,外れ,0
best_model,best_rank_1,best_model_top5,264,2018-05-11,263,1,06 09 15 21 23 26 36,3,0,外れ,0
best_model,best_rank_2,best_model_top5,264,2018-05-11,263,2,09 13 15 21 23 26 31,4,0,5等,1300
best_model,best_rank_3,best_model_top5,264,2018-05-11,263,3,06 09 15 21 23 26 31,3,0,外れ,0
best_model,best_rank_4,best_model_top5,264,2018-05-11,263,4,06 09 15 21 23 26 34,3,0,外れ,0
best_model,best_rank_5,best_model_top5,264,2018-05-11,263,5,06 09 13 15 21 23 31,3,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,265,2018-05-18,264,1,09 13 15 21 24 26 34,4,0,5等,1400
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,265,2018-05-18,264,2,06 13 15 17 26 31 32,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,265,2018-05-18,264,3,09 15 17 21 23 26 29,2,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,265,2018-05-18,264,4,06 09 15 21 26 31 36,3,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,265,2018-05-18,264,5,04 09 13 21 23 34 36,3,0,外れ,0
best_model,best_rank_1,best_model_top5,265,2018-05-18,264,1,09 13 15 21 23 26 31,3,0,外れ,0
best_model,best_rank_2,best_model_top5,265,2018-05-18,264,2,06 09 13 15 21 23 26,3,0,外れ,0
best_model,best_rank_3,best_model_top5,265,2018-05-18,264,3,09 13 15 17 21 23 26,3,0,外れ,0
best_model,best_rank_4,best_model_top5,265,2018-05-18,264,4,09 13 15 21 23 26 34,3,0,外れ,0
best_model,best_rank_5,best_model_top5,265,2018-05-18,264,5,06 09 13 15 21 26 36,4,0,5等,1400
